id.exposure	id.outcome	exposure	outcome	method	nsnp	egger_intercept	egger_intercept_se	egger_intercept_pval	Q	Q_df	Q_pval	exposure_name	exposure_cat
ukb-b-3881	ieu-a-1126	Fresh fruit intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	53	0.0053216803209208295	0.005347399045483454	0.3243421615971629	133.9585055241242	51	2.2366678852962856e-9	Fresh fruit intake (M/F) MRC-IEU/2018 [446K]	Diet and supplements
ukb-d-1418_1	ieu-a-1126	Milk type used: Full cream	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.016336240810439395	0.16783365307598372	0.9382286264863795	39.54436229217386	2	2.5885158766125675e-9	Milk type used: Full cream (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_1	ieu-a-1126	Milk type used: Full cream	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.016336240810439395	0.16783365307598372	0.9382286264863795	39.17322424617682	1	3.8782251509138226e-10	Milk type used: Full cream (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_3	ieu-a-1126	Milk type used: Skimmed	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.07928771836816408	0.0368233583836708	0.2767936522465879	25.99118104397983	2	2.270318286484054e-6	Milk type used: Skimmed (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_3	ieu-a-1126	Milk type used: Skimmed	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.07928771836816408	0.0368233583836708	0.2767936522465879	4.611447220947778	1	0.03175921970475376	Milk type used: Skimmed (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-b-14238	ieu-a-1126	Mineral and other dietary supplements: None of the above	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.02684696871546527	0.027772788815887493	0.3781087279821741	11.427574775169301	6	0.07602710608650143	Supplements None of the above (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-14238	ieu-a-1126	Mineral and other dietary supplements: None of the above	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.02684696871546527	0.027772788815887493	0.3781087279821741	9.628182543857088	5	0.08648267716057859	Supplements None of the above (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-5495	ieu-a-1126	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	20	-0.03304369370683011	0.013672531699983174	0.026496559640105364	55.83293177807858	19	1.731335205972613e-5	Never eat: Sugar or foods/drinks containing sugar (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-5495	ieu-a-1126	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	20	-0.03304369370683011	0.013672531699983174	0.026496559640105364	42.154156940425054	18	0.0010523557651126992	Never eat: Sugar or foods/drinks containing sugar (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-3599	ieu-a-1126	Never eat eggs, dairy, wheat, sugar: Wheat products	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	0.03938644358373824	0.042858488115263195	0.425874346904016	11.022737546557261	4	0.026309660650623307	Never eat: Wheat products (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-3599	ieu-a-1126	Never eat eggs, dairy, wheat, sugar: Wheat products	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	0.03938644358373824	0.042858488115263195	0.425874346904016	8.601346071545354	3	0.03508875416274274	Never eat: Wheat products (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-6500	ieu-a-1126	Pancake intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	-0.01165053034800771	0.08534847340072124	0.9039226148379924	2.006581255565554	3	0.5710418645400204	Pancake intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-6500	ieu-a-1126	Pancake intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	-0.01165053034800771	0.08534847340072124	0.9039226148379924	1.9879475222293028	2	0.37010306387641856	Pancake intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-8006	ieu-a-1126	Poultry intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.09783023783998104	0.2146838890238877	0.6677170237503062	42.434886692680365	6	1.5087543540947534e-7	Poultry intake (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-8006	ieu-a-1126	Poultry intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.09783023783998104	0.2146838890238877	0.6677170237503062	40.742779169212525	5	1.0575042545209886e-7	Poultry intake (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-4643	ieu-a-1126	Age at hysterectomy	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.004471848352871621	0.06088850411980197	0.9481376827773954	8.720158462413604	3	0.03325247201979938	Age at hysterectomy (M/F) MRC-IEU/2018 [ 46K]	Reproductive
ukb-b-4643	ieu-a-1126	Age at hysterectomy	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.004471848352871621	0.06088850411980197	0.9481376827773954	8.69670385265333	2	0.012928101496532812	Age at hysterectomy (M/F) MRC-IEU/2018 [ 46K]	Reproductive
ukb-a-320	ieu-a-1126	Age at last live birth	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.04416489834198837	0.0269640999510633	0.24309716801722348	3.194620013720388	3	0.36258091114210905	Age at last live birth (M/F) Neale Lab/2017 [123K]	Reproductive
ukb-a-320	ieu-a-1126	Age at last live birth	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.04416489834198837	0.0269640999510633	0.24309716801722348	0.5118551261002332	2	0.7741980473062982	Age at last live birth (M/F) Neale Lab/2017 [123K]	Reproductive
ukb-b-17422	ieu-a-1126	Age at menopause (last menstrual period)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	102	-0.0014597626356168257	0.003231082116366823	0.6524004299063844	395.37347016091826	101	1.942373380958237e-36	Age at menopause (last menstrual period) (M/F) MRC-IEU/2018 [143K]	Reproductive
ukb-b-17422	ieu-a-1126	Age at menopause (last menstrual period)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	102	-0.0014597626356168257	0.003231082116366823	0.6524004299063844	394.5681093811056	100	1.315448019054258e-36	Age at menopause (last menstrual period) (M/F) MRC-IEU/2018 [143K]	Reproductive
ukb-b-4564	ieu-a-1126	Age last used hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	-0.03340855676007755	0.029052235593804262	0.36911021299341873	24.725127315919018	3	1.762469229384047e-5	Age last used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 72K]	Reproductive
ukb-b-4564	ieu-a-1126	Age last used hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	-0.03340855676007755	0.029052235593804262	0.36911021299341873	14.883984586582873	2	5.861163179488797e-4	Age last used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 72K]	Reproductive
ukb-b-9487	ieu-a-1126	Age started hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	22	-0.031392001656954195	0.009564276999749245	0.0037253234018864985	114.0063034221007	21	8.871261230207432e-15	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-9487	ieu-a-1126	Age started hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	22	-0.031392001656954195	0.009564276999749245	0.0037253234018864985	74.09519581447225	20	3.853317800309436e-8	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-18541	ieu-a-1126	Ever used hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	6	-0.009732460897935884	0.02085333053432204	0.6649933237017882	40.27642890322059	5	1.3134387935587065e-7	Ever used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-18541	ieu-a-1126	Ever used hormone-replacement therapy (HRT)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	6	-0.009732460897935884	0.02085333053432204	0.6649933237017882	38.19645653667627	4	1.0207105964714454e-7	Ever used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-18105	ieu-a-1126	Had menopause	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.02701121449981147	0.016944600415387787	0.15494500549502263	74.87700539899988	8	5.220464859703335e-13	Had menopause (M/F) MRC-IEU/2018 [211K]	Reproductive
ukb-b-18105	ieu-a-1126	Had menopause	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.02701121449981147	0.016944600415387787	0.15494500549502263	54.934736582739184	7	1.5359631389891535e-9	Had menopause (M/F) MRC-IEU/2018 [211K]	Reproductive
ukb-a-316	ieu-a-1126	Had menopause	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.0256040049169651	0.01951400604085699	0.24649762683951534	55.94745766522314	6	2.9830446092740534e-10	Had menopause (M/F) Neale Lab/2017 [152K]	Reproductive
ukb-a-316	ieu-a-1126	Had menopause	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.0256040049169651	0.01951400604085699	0.24649762683951534	41.617892461000224	5	7.03789384052723e-8	Had menopause (M/F) Neale Lab/2017 [152K]	Reproductive
ukb-b-1209	ieu-a-1126	Number of live births	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	10	0.041026805838476225	0.05254458232177332	0.4573998803711611	53.465441504801355	9	2.385119292963577e-8	Number of live births (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-1209	ieu-a-1126	Number of live births	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	10	0.041026805838476225	0.05254458232177332	0.4573998803711611	49.679557887378	8	4.709049630578445e-8	Number of live births (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-a-317	ieu-a-1126	Number of live births	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.004018229332849638	0.02868384241921103	0.9113945420696297	1.0276745125932776	2	0.5981957387312866	Number of live births (M/F) Neale Lab/2017 [180K]	Reproductive
ukb-a-317	ieu-a-1126	Number of live births	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.004018229332849638	0.02868384241921103	0.9113945420696297	1.00789524617612	1	0.3154076014023032	Number of live births (M/F) Neale Lab/2017 [180K]	Reproductive
ukb-a-26	ieu-a-1126	Average weekly red wine intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	-0.016225142378138536	0.01624194317571282	0.3392796220885096	104.42862513947517	12	7.519068980457893e-17	Average weekly red wine intake (M/F) Neale Lab/2017 [241K]	Alcohol
ukb-a-26	ieu-a-1126	Average weekly red wine intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	-0.016225142378138536	0.01624194317571282	0.3392796220885096	95.74273735128968	11	1.2390738475805448e-15	Average weekly red wine intake (M/F) Neale Lab/2017 [241K]	Alcohol
ukb-b-1707	ieu-a-1126	Average weekly spirits intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.10216125212818068	0.11113512658645565	0.5267682870817959	52.564484192743556	2	3.852718563704859e-12	Average weekly spirits intake (M/F) MRC-IEU/2018 [326K]	Alcohol
ukb-b-1707	ieu-a-1126	Average weekly spirits intake	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.10216125212818068	0.11113512658645565	0.5267682870817959	28.489844498152454	1	9.419124696888771e-8	Average weekly spirits intake (M/F) MRC-IEU/2018 [326K]	Alcohol
ukb-d-20406	ieu-a-1126	Ever addicted to alcohol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	2.3880248583368674e-4	1	0.987670592738482	Ever addicted to alcohol (M/F) Neale lab/2018 [  6K]	Alcohol
ukb-b-223	ieu-a-1126	Current tobacco smoking	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	34	-0.001785846822640383	0.0052896348106397225	0.7378599542852573	43.150043865981495	33	0.11112949044057312	Current tobacco smoking (M/F) MRC-IEU/2018 [462K]	Smoking
ukb-b-223	ieu-a-1126	Current tobacco smoking	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	34	-0.001785846822640383	0.0052896348106397225	0.7378599542852573	42.99689135901817	32	0.09274786197559814	Current tobacco smoking (M/F) MRC-IEU/2018 [462K]	Smoking
ukb-b-17685	ieu-a-1126	Maternal smoking around birth	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	16	0.011705856924656234	0.014120531951903154	0.4210166795649566	30.369257593234355	15	0.010657478545511113	Maternal smoking around birth (M/F) MRC-IEU/2018 [397K]	Smoking
ukb-b-17685	ieu-a-1126	Maternal smoking around birth	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	16	0.011705856924656234	0.014120531951903154	0.4210166795649566	28.948243176420196	14	0.010620119788000464	Maternal smoking around birth (M/F) MRC-IEU/2018 [397K]	Smoking
ukb-b-4801	ieu-a-1126	Number of unsuccessful stop-smoking attempts	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.09925395822751659	0.06966978533208354	0.389626044494679	28.48508330773614	2	6.524432635994983e-7	Number of unsuccessful stop-smoking attempts (M/F) MRC-IEU/2018 [104K]	Smoking
ukb-b-4801	ieu-a-1126	Number of unsuccessful stop-smoking attempts	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.09925395822751659	0.06966978533208354	0.389626044494679	9.402312888562228	1	0.0021671189128837707	Number of unsuccessful stop-smoking attempts (M/F) MRC-IEU/2018 [104K]	Smoking
ukb-a-225	ieu-a-1126	Smoking status: Current	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	-0.015267018287022075	0.011373487720944672	0.20246033533834676	28.253127132807194	14	0.013166278785386062	Smoking status: Current (M/F) Neale Lab/2017 [336K]	Smoking
ukb-a-225	ieu-a-1126	Smoking status: Current	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	-0.015267018287022075	0.011373487720944672	0.20246033533834676	24.813816937852344	13	0.024418360387956164	Smoking status: Current (M/F) Neale Lab/2017 [336K]	Smoking
ukb-d-22506_114	ieu-a-1126	Tobacco smoking: Never smoked	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.12818043173497987	0.07325401766164318	0.33052884480020567	3.3103782966250295	2	0.19105591438373573	Tobacco smoking: Never smoked (M/F) Neale lab/2018 [ 91K]	Smoking
ukb-d-22506_114	ieu-a-1126	Tobacco smoking: Never smoked	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.12818043173497987	0.07325401766164318	0.33052884480020567	0.24855190324822646	1	0.6180965775490278	Tobacco smoking: Never smoked (M/F) Neale lab/2018 [ 91K]	Smoking
met-a-558	ieu-a-1126	1-arachidonoylglycerophosphocholine*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.001439012754677946	0.007897150589349398	0.8852545739441402	0.4551847863695956	2	0.7964488316538593	1-arachidonoylglycerophosphocholine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-558	ieu-a-1126	1-arachidonoylglycerophosphocholine*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.001439012754677946	0.007897150589349398	0.8852545739441402	0.4219809360453816	1	0.5159502471452627	1-arachidonoylglycerophosphocholine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-682	ieu-a-1126	1-arachidonoylglycerophosphoethanolamine*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.604936148746351	1	0.43670083538854243	1-arachidonoylglycerophosphoethanolamine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-634	ieu-a-1126	1-arachidonoylglycerophosphoinositol*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.019400123713016304	0.08519454716015473	0.8574623353644979	6.542818354459406	2	0.03795290700204839	1-arachidonoylglycerophosphoinositol* (M/F) Shin/2014 [  7K]	Metabolites
met-a-634	ieu-a-1126	1-arachidonoylglycerophosphoinositol*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.019400123713016304	0.08519454716015473	0.8574623353644979	6.220270136389158	1	0.012629584165267903	1-arachidonoylglycerophosphoinositol* (M/F) Shin/2014 [  7K]	Metabolites
met-a-427	ieu-a-1126	2-hydroxyisobutyrate	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.047647742398096486	1	0.8272081296109414	2-hydroxyisobutyrate (M/F) Shin/2014 [  6K]	Metabolites
met-a-500	ieu-a-1126	3-dehydrocarnitine*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.00304152862013819	0.02318938387927648	0.9169746345641108	0.8463758935932011	2	0.6549555247504649	3-dehydrocarnitine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-500	ieu-a-1126	3-dehydrocarnitine*	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.00304152862013819	0.02318938387927648	0.9169746345641108	0.8291728458390099	1	0.36251181833137813	3-dehydrocarnitine* (M/F) Shin/2014 [  7K]	Metabolites
met-c-841	ieu-a-1126	Albumin	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.053976298750608345	0.04345498091748639	0.4315186687884122	2.1468974985607625	2	0.3418276045477698	Albumin (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-841	ieu-a-1126	Albumin	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.053976298750608345	0.04345498091748639	0.4315186687884122	0.6040355268790012	1	0.4370424190600281	Albumin (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-851	ieu-a-1126	Average number of double bonds in a fatty acid chain	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	-2.4260190352633622e-4	0.010407706085217946	0.9828668884255474	6.220766943163514	4	0.1832567424188215	Average number of double bonds in a fatty acid chain (M/F) Kettunen/2016 [ 15K]	Metabolites
