id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	OR_CI	effect_direction	exposure_name	exposure_cat
ieu-a-75	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Waist-to-hip ratio	Weighted median	20	-0.14135628420690935	0.09495172276151419	0.1365617945298825	-0.32746166081947714	0.04474909240565844	0.8681799377878321	0.7207509237456119	1.045765436498163	0.868 [0.721:1.046]	overlaps null	Waist-to-hip ratio (F) Shungin D/2015 [118K]	Antrophometric
ieu-a-109	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Waist-to-hip ratio	Inverse variance weighted	4	-0.2613973199121031	0.15427827958249524	0.09020382090214993	-0.5637827478937938	0.04098810806958758	0.7699749324592233	0.5690524055845455	1.0418397159864083	0.77 [0.569:1.042]	overlaps null	Waist-to-hip ratio (F) Randall JC/2013 [ 73K]	Antrophometric
ieu-a-109	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Waist-to-hip ratio	MR Egger	4	-4.261600974440798	2.2912628865406908	0.2039744514167291	-8.752476232060552	0.22927428317895604	0.014099711053877428	1.580694235220403e-4	1.2576869540813727	0.014 [0:1.258]	overlaps null	Waist-to-hip ratio (F) Randall JC/2013 [ 73K]	Antrophometric
ieu-a-109	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Waist-to-hip ratio	Weighted median	4	-0.38009802687499505	0.0948683991699878	6.160372684491283e-5	-0.5660400892481712	-0.194155964501819	0.6837943757010776	0.5677693087951783	0.8235294528910563	0.684 [0.568:0.824]	negative	Waist-to-hip ratio (F) Randall JC/2013 [ 73K]	Antrophometric
ukb-a-266	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Whole body fat-free mass	Inverse variance weighted	375	-0.0187716011878874	0.047510386105476254	0.6927652423305062	-0.11189195795462085	0.07434875557884606	0.98140348803767	0.8941408570889117	1.0771824133708399	0.981 [0.894:1.077]	overlaps null	Whole body fat-free mass (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-266	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Whole body fat-free mass	MR Egger	375	-0.15772299677590615	0.12082180598076739	0.19255508087957926	-0.3945337364982102	0.07908774294639792	0.8540863338722863	0.6739942249040135	1.0822992820321102	0.854 [0.674:1.082]	overlaps null	Whole body fat-free mass (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-266	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Whole body fat-free mass	Weighted median	375	0.010251151785365759	0.05192167124123682	0.8434871934610529	-0.0915153238474584	0.11201762741818992	1.0103038748451851	0.9125473323087495	1.118532577312767	1.01 [0.913:1.119]	overlaps null	Whole body fat-free mass (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-b-2346	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Duration of moderate activity	Inverse variance weighted	6	0.4296344836201164	0.3836280317441635	0.2627458791386956	-0.32227645859844406	1.1815454258386768	1.5366957334213267	0.7244978689754656	3.2594074851520043	1.537 [0.724:3.259]	overlaps null	Duration of moderate activity (M/F) MRC-IEU/2018 [343K]	Physical activity
ukb-b-2346	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Duration of moderate activity	MR Egger	6	-0.48571414983092803	1.7405338660684937	0.7940322609254957	-3.8971605273251755	2.9257322276633198	0.6152576536838023	0.02029946947879962	18.64787554235542	0.615 [0.02:18.648]	overlaps null	Duration of moderate activity (M/F) MRC-IEU/2018 [343K]	Physical activity
ukb-b-2346	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Duration of moderate activity	Weighted median	6	0.6987114645455625	0.3052175957276748	0.022066337180665484	0.1004849769193199	1.2969379521718052	2.01115958673322	1.1057070304533747	3.6580782900968414	2.011 [1.106:3.658]	positive	Duration of moderate activity (M/F) MRC-IEU/2018 [343K]	Physical activity
ukb-a-508	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Number of days/week of moderate physical activity 10+ minutes	Inverse variance weighted	7	0.07670081373117847	0.1480165109823618	0.6043250611862585	-0.21341154779425064	0.3668131752566076	1.0797189909673657	0.8078236107707628	1.4431282818575661	1.08 [0.808:1.443]	overlaps null	Days/week of moderate physical activity 10+ minutes (M/F) Neale Lab/2017 [321K]	Physical activity
ukb-a-508	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Number of days/week of moderate physical activity 10+ minutes	MR Egger	7	0.8598686347883199	1.0797135926056687	0.4619288041774995	-1.2563700067187908	2.9761072762954304	2.362850276990457	0.28468555980694316	19.61132638852487	2.363 [0.285:19.611]	overlaps null	Days/week of moderate physical activity 10+ minutes (M/F) Neale Lab/2017 [321K]	Physical activity
ukb-a-508	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Number of days/week of moderate physical activity 10+ minutes	Weighted median	7	0.0379058117751464	0.10833768394794394	0.7264244419639794	-0.1744360487628237	0.2502476723131165	1.0386334012349396	0.8399305671105984	1.284343473618115	1.039 [0.84:1.284]	overlaps null	Days/week of moderate physical activity 10+ minutes (M/F) Neale Lab/2017 [321K]	Physical activity
ukb-b-969	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spend outdoors in summer	Inverse variance weighted	44	0.10934095787569728	0.12172120406952079	0.36903088591114946	-0.12923260210056348	0.34791451785195804	1.1155426385549243	0.8787695381309014	1.4161111923393865	1.116 [0.879:1.416]	overlaps null	Time spend outdoors in summer (M/F) MRC-IEU/2018 [419K]	Physical activity
ukb-b-969	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spend outdoors in summer	MR Egger	44	1.3732924597922223	0.6571608444255059	0.04273601815780597	0.08525720471823073	2.661327714866214	3.9483290330067793	1.0889971258794993	14.315283100764814	3.948 [1.089:14.315]	positive	Time spend outdoors in summer (M/F) MRC-IEU/2018 [419K]	Physical activity
ukb-b-969	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spend outdoors in summer	Weighted median	44	0.08555026628241591	0.12719081325101558	0.5011931697705361	-0.16374372768957463	0.33484426025440645	1.089316315849474	0.8489595588322671	1.3977226872950674	1.089 [0.849:1.398]	overlaps null	Time spend outdoors in summer (M/F) MRC-IEU/2018 [419K]	Physical activity
ukb-b-8865	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spent doing light physical activity	Inverse variance weighted	3	-1.0878333448506481e-4	0.0016105002417532857	0.9461468031010204	-0.003265363808321505	0.003047797139351375	0.9998912225822073	0.9967399616939344	1.0030524463951824	1 [0.997:1.003]	overlaps null	Time spent doing light physical activity (M/F) MRC-IEU/2018 [ 64K]	Physical activity
ukb-b-8865	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spent doing light physical activity	MR Egger	3	5.744027359737665e-4	0.0046877157242676175	0.922379613768768	-0.008613520083590764	0.009762325555538296	1.000574567736816	0.9914234699993941	1.0098101324980013	1.001 [0.991:1.01]	overlaps null	Time spent doing light physical activity (M/F) MRC-IEU/2018 [ 64K]	Physical activity
ukb-b-8865	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Time spent doing light physical activity	Weighted median	3	-1.8226833149982778e-4	0.0018813255960281677	0.9228193668272459	-0.003869666499715036	0.0035051298367153806	0.9998177482783633	0.9961378110114268	1.003511279987895	1 [0.996:1.004]	overlaps null	Time spent doing light physical activity (M/F) MRC-IEU/2018 [ 64K]	Physical activity
ukb-a-487	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	Inverse variance weighted	3	-1.1014827757934817	0.5588847107003417	0.048740044043748265	-2.1968968087661516	-0.006068742820811934	0.33237787626121107	0.11114753581022832	0.9939496348037481	0.332 [0.111:0.994]	negative	Physical activity: Heavy DIY  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-a-487	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	MR Egger	3	-2.804229935187251	12.195615574990724	0.8561181557722032	-26.70763646216907	21.099176591794567	0.06055338325285148	2.5177978583840398e-12	1456317158.7253873	0.061 [0:1456317158.725]	overlaps null	Physical activity: Heavy DIY  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-a-487	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	Weighted median	3	-1.2049980124534838	0.6395363115906547	0.059541375111064554	-2.4584891831711673	0.04849315826419942	0.29969259516562785	0.08556412508365684	1.0496881901064878	0.3 [0.086:1.05]	overlaps null	Physical activity: Heavy DIY  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-b-7663	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Strenuous sports	Inverse variance weighted	6	-1.3267378782598853	1.0438136399562186	0.20371135517719072	-3.372612612574074	0.7191368560543032	0.2653414270643094	0.03429990780982449	2.0526607041304605	0.265 [0.034:2.053]	overlaps null	Physical activity: Strenuous sports (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-7663	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Strenuous sports	MR Egger	6	-6.034998784075805	4.918649789488562	0.2871148363043399	-15.675552371473387	3.605554803321777	0.0023934994376613753	1.5566612128513355e-7	36.80209611950058	0.002 [0:36.802]	overlaps null	Physical activity: Strenuous sports (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-7663	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Strenuous sports	Weighted median	6	-2.348015509307753	0.9144512887118693	0.010238251598075041	-4.140340035183017	-0.5556909834324892	0.09555860934615401	0.01591743809521318	0.5736757237910639	0.096 [0.016:0.574]	negative	Physical activity: Strenuous sports (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-a-482	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	Inverse variance weighted	6	-0.760995065106629	0.8033438337172569	0.34349388827949295	-2.3355489791924526	0.8135588489791946	0.46720129992109694	0.09675735017155493	2.2559222039560627	0.467 [0.097:2.256]	overlaps null	Physical activity: Walking for pleasure  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-a-482	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	MR Egger	6	-35.14807426633343	20.635501505429097	0.16372413339856948	-75.59365721697446	5.297508684307601	5.43732505210293e-16	1.4794210840522189e-33	199.83832893098472	0 [0:199.838]	overlaps null	Physical activity: Walking for pleasure  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-a-482	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	Weighted median	6	-1.2931119223128553	0.6092980956177411	0.033812749903591975	-2.487336189723628	-0.09888765490208296	0.27441549328571385	0.08313111741732053	0.9058444694928631	0.274 [0.083:0.906]	negative	Physical activity: Walking for pleasure  (M/F) Neale Lab/2017 [335K]	Physical activity
ukb-b-16886	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Car/motor vehicle	Inverse variance weighted	5	0.5186443043853698	1.2061075759773054	0.6671847568970946	-1.8453265445301485	2.8826151533008884	1.6797488772004592	0.1579737270097944	17.860921204202945	1.68 [0.158:17.861]	overlaps null	Types of transport used : Car/motor vehicle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-16886	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Car/motor vehicle	MR Egger	5	-8.623883708067133	9.578872426161618	0.43431313931321175	-27.398473663343903	10.150706247209637	1.7976075895192943e-4	1.2618103210994371e-12	25609.18223494796	0 [0:25609.182]	overlaps null	Types of transport used : Car/motor vehicle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-16886	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Car/motor vehicle	Weighted median	5	-0.43481930806792896	0.8340657647216606	0.6021404105974479	-2.0695882069223837	1.1999495907865259	0.6473816331483846	0.126237754836792	3.3199495624721154	0.647 [0.126:3.32]	overlaps null	Types of transport used : Car/motor vehicle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-17557	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	Inverse variance weighted	8	-2.081030551038946	0.8903636263574094	0.019424544898364524	-3.8261432586994686	-0.3359178433784238	0.12480153155597899	0.021793505668169774	0.714681819247947	0.125 [0.022:0.715]	negative	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-17557	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	MR Egger	8	-6.617792518624079	5.223646979543684	0.2521481912748335	-16.8561405985297	3.6205555612815408	0.0013363777208709974	4.7804761065437196e-8	37.35831689223882	0.001 [0:37.358]	overlaps null	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-17557	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	Weighted median	8	-2.1798792228298884	0.9414694912284951	0.020591007226430556	-4.025159425637739	-0.3345990200220381	0.11305518430113434	0.017860576492527303	0.7156249801181448	0.113 [0.018:0.716]	negative	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	Inverse variance weighted	9	1.1133161204068722	0.6337047139091239	0.0789455340554944	-0.1287451188550106	2.355377359668755	3.0444373945819887	0.8791980279897704	10.54210627692287	3.044 [0.879:10.542]	overlaps null	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	MR Egger	9	1.7514984649850778	2.574166599127566	0.5181067687741999	-3.293868069304952	6.796864999275107	5.763232210531695	0.03711002726118965	895.0369472578301	5.763 [0.037:895.037]	overlaps null	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	Weighted median	9	0.8400239496070527	0.6003636935363865	0.16175547858697892	-0.3366888897242648	2.0167367889383705	2.316422453524296	0.714130978831812	7.513765880831849	2.316 [0.714:7.514]	overlaps null	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	Inverse variance weighted	7	-1.1178407815850107	0.7560852273456263	0.13928504392982016	-2.599767827182438	0.36408626401241695	0.3269850651065255	0.0742908245222428	1.4391983598285	0.327 [0.074:1.439]	overlaps null	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	MR Egger	7	-14.812035608262837	8.78925565336574	0.15275533319227222	-32.03897668885969	2.4149054723340146	3.6916002742349387e-7	1.2180054125229644e-14	11.188712664669302	0 [0:11.189]	overlaps null	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	Weighted median	7	-1.2272414241366545	0.6204524169260919	0.04793115340711303	-2.4433281613117943	-0.011154686961514448	0.2931000020894032	0.08687124827861736	0.9889072958786251	0.293 [0.087:0.989]	negative	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-4711	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	Inverse variance weighted	53	-0.3136244242863002	0.2361499324884795	0.18415388716557954	-0.7764782919637201	0.1492294433911196	0.7307934448937018	0.4600232294527372	1.1609393285094383	0.731 [0.46:1.161]	overlaps null	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-4711	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	MR Egger	53	-0.2631766774948964	0.965874999905265	0.7863570855547529	-2.156291677309216	1.629938322319423	0.7686060899159299	0.11575357773807772	5.103559933089849	0.769 [0.116:5.104]	overlaps null	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-4711	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	Weighted median	53	-0.6147281373270314	0.1783266421032051	5.66422785356526e-4	-0.9642483558493133	-0.26520791880474937	0.5407878953692408	0.38126967118173594	0.7670464500138354	0.541 [0.381:0.767]	negative	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-1004	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Added milk to espresso	Inverse variance weighted	3	-0.2229843179098426	1.186505776200011	0.8509286924600289	-2.5485356392618645	2.102567003442179	0.8001273968661429	0.07819608948539535	8.187159427395159	0.8 [0.078:8.187]	overlaps null	Added milk to espresso (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-1004	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Added milk to espresso	MR Egger	3	3.9198561762127273	2.426089159526548	0.352825755393298	-0.8352785764593067	8.67499092888476	50.39319651646599	0.4337536310499872	5854.64667811507	50.393 [0.434:5854.647]	overlaps null	Added milk to espresso (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
