exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	exposure.population	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.nsnp	mr.method	mr.moescore
prot-a-366	Calpastatin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	6.50498929852833e-4	0.0719159995611263	0.0210919940737011	4	FE IVW	1
prot-a-366	Calpastatin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.8632818225489479	0.0038109531844583897	0.0221312201301617	4	FE IVW	1
ukb-a-60	Cancer code  self-reported: squamous cell carcinoma	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	1	0	NA	0	Steiger null	1
ukb-a-60	Cancer code  self-reported: squamous cell carcinoma	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0	2.0537212522079	0.0516566126595924	2	FE IVW	1
ukb-a-60	Cancer code  self-reported: squamous cell carcinoma	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	1	0	NA	0	Steiger null	1
prot-a-550	Carbohydrate sulfotransferase 11	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00568515724316873	0.0604786809528087	0.0218697105767329	2	FE IVW	1
prot-a-550	Carbohydrate sulfotransferase 11	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	3.7380230989716e-5	0.0782914493215391	0.0189884773004352	2	FE IVW	1
prot-a-550	Carbohydrate sulfotransferase 11	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9232864776453191	-0.00154787068646186	0.0160742992381227	2	FE IVW	1
prot-a-643	Carboxypeptidase A4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0215110885026172	0.0129318741197983	0.00562526455138171	3	FE IVW	1
prot-a-643	Carboxypeptidase A4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00256617837044229	0.0217637309550201	0.0072174627656458904	3	FE IVW	1
prot-a-643	Carboxypeptidase A4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00911200567167005	-0.00884853976084024	0.00339307527733729	3	FE IVW	1
prot-a-710	Cardiotrophin-1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0035771742174735104	-0.0294703003840481	0.0101160419393765	3	FE IVW	1
prot-a-710	Cardiotrophin-1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0117890065640896	-0.0297163290373563	0.0117996958847312	3	FE IVW	1
prot-a-710	Cardiotrophin-1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.046731431716113	-0.0367805551331536	0.0184945293158255	3	FE IVW	1
prot-a-532	Cell growth regulator with EF hand domain protein 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.22267423197502698	0.0193536109112139	0.0158707974483589	4	FE IVW	1
prot-a-532	Cell growth regulator with EF hand domain protein 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.58259779868393e-6	0.0378525956805279	0.0078851148754943	4	FE IVW	1
prot-a-532	Cell growth regulator with EF hand domain protein 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.18749216751478198	-0.0426710235199797	0.0323747444680315	4	FE IVW	1
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	299898.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0035908175660877796	1.85868839725353	0.638278056842673	5	Penalised median	0.63
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	299898.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.147237605503929	0.7808363140687579	0.538746302892508	5	FE IVW	0.63
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	299898.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	4.21752977956954e-4	2.76037132061962	0.782843296798113	6	FE IVW	0.78
ukb-a-295	Chest pain or discomfort	334053.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.23568850104094896	0.879603138408674	0.741760093986157	3	FE IVW	1
ukb-a-295	Chest pain or discomfort	334053.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0738171146771635	1.1089662090423702	0.6203155609668609	2	FE IVW	1
ukb-a-295	Chest pain or discomfort	334053.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0	1.4451447006755098	0.0121743415167458	2	FE IVW	1
ieu-a-1096	Childhood obesity	13848.0	Males and Females	Effect allele frequencies are missing	European	2012	Bradfield JP	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.72620950948332e-18	-0.19910125312557198	0.0226925109728776	4	FE IVW	1
ieu-a-1096	Childhood obesity	13848.0	Males and Females	Effect allele frequencies are missing	European	2012	Bradfield JP	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	9.31276818598123e-12	-0.163550250119117	0.0239924332695144	4	FE IVW	1
ieu-a-1096	Childhood obesity	13848.0	Males and Females	Effect allele frequencies are missing	European	2012	Bradfield JP	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	2.6164990502338394e-13	-0.27406142447227805	0.037476994218334	4	FE IVW	1
met-c-887	Cholesterol esters in large VLDL	18960.0	Males and Females	L.VLDL.CE	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.64022955566802e-4	-0.101754108867411	0.026998950505707994	12	Penalised median	0.72
met-c-887	Cholesterol esters in large VLDL	18960.0	Males and Females	L.VLDL.CE	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	5.18557991513619e-6	-0.12184580392103302	0.0148665249480458	12	RE IVW	0.7
met-c-887	Cholesterol esters in large VLDL	18960.0	Males and Females	L.VLDL.CE	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.569707471914305	0.0860722419009914	0.146433516629571	12	RE Egger	0.78
prot-a-381	Coiled-coil domain-containing protein 134	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.188236104844043	0.0372693111851705	0.0283241245387528	3	FE IVW	1
prot-a-381	Coiled-coil domain-containing protein 134	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.170000428827032	0.0461348533501794	0.033621025808292	3	FE IVW	1
prot-a-381	Coiled-coil domain-containing protein 134	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	8.05787850108107e-7	0.0688808021184145	0.0139605502634571	3	FE IVW	1
ukb-b-4650	Comparative body size at age 10	454718.0	Males and Females	1687: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	5.71621027794408e-4	-0.586027199793226	0.167247460012664	191	Weighted mode	0.74
ukb-b-4650	Comparative body size at age 10	454718.0	Males and Females	1687: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	2.89909224304005e-5	-0.511850628766942	0.119099300996595	171	Weighted mode	0.71
ukb-b-4650	Comparative body size at age 10	454718.0	Males and Females	1687: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	5.39614474462286e-5	-0.772946230032994	0.191428932987507	174	FE Egger	0.68
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	8.46646932654385e-5	-0.529277022847229	0.129811629673082	115	Penalised mode	0.77
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	6.60998200864788e-8	-0.402564787382738	0.0705997744278241	143	RE IVW	0.71
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.15734982368381198	-0.40093384865561	0.281836492889293	126	Simple mode	0.7
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	6.31682427939489e-6	-0.0838018333450967	0.0185587148007987	3	FE IVW	1
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.1846220413381699e-5	-0.0967219696519065	0.0220806301323982	3	FE IVW	1
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0429132900168417	-0.0339124819489366	0.0167506026481523	3	FE IVW	1
prot-a-521	Complement factor H-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.330131487991425	0.011747711040858	0.0120631743498367	2	FE IVW	1
prot-a-521	Complement factor H-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0031070725704063	0.0242984757202388	0.00821743592877773	2	FE IVW	1
prot-a-521	Complement factor H-related protein 5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.886020412868087	-0.00240802006833845	0.01679917259573	2	FE IVW	1
ukb-d-6020_33	Completion status of test: Heart rate reached safety level	54007.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	2.3807436420582e-15	-0.65343235041854	0.0825071557654433	2	FE IVW	1
ukb-d-6020_33	Completion status of test: Heart rate reached safety level	54007.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00272108133179211	-1.0484851957864498	0.349774044113906	2	FE IVW	1
ukb-d-6020_33	Completion status of test: Heart rate reached safety level	54007.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.763238500215486	-0.30352784843555297	1.00762552243217	2	FE IVW	1
met-c-958	Concentration of chylomicrons and largest VLDL particles	18960.0	Males and Females	XXL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0785250407299525	-0.11315953833687802	0.0513024637158237	6	Simple mode	0.79
met-c-958	Concentration of chylomicrons and largest VLDL particles	18960.0	Males and Females	XXL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0023205443548885802	-0.14307120547101998	0.0282990523972522	7	Simple mean	0.76
met-c-958	Concentration of chylomicrons and largest VLDL particles	18960.0	Males and Females	XXL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.176741029073479	-0.0966863472012449	0.0715740444765198	7	Simple median	0.85
met-c-890	Concentration of large VLDL particles	18960.0	Males and Females	L.VLDL.P	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	4.6576523420208495e-4	-0.12368042869638499	0.0353401973625026	10	Weighted median	0.75
met-c-890	Concentration of large VLDL particles	18960.0	Males and Females	L.VLDL.P	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.264772129842026	-0.0618798132411218	0.0554884972522075	10	Penalised median	0.77
met-c-890	Concentration of large VLDL particles	18960.0	Males and Females	L.VLDL.P	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00289825439248776	-0.0902950791963922	0.0303173701978814	10	Penalised median	0.72
met-c-913	Concentration of medium VLDL particles	19273.0	Males and Females	M.VLDL.P	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	7.98946230770905e-5	-0.107787950816786	0.0190926251667739	14	Simple mean	0.79
met-c-913	Concentration of medium VLDL particles	19273.0	Males and Females	M.VLDL.P	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	3.3123244842312203e-4	-0.110358303880744	0.0228688444817123	14	RE IVW	0.79
met-c-913	Concentration of medium VLDL particles	19273.0	Males and Females	M.VLDL.P	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.336955963490591	-0.0596481816466823	0.0596362272245787	13	Weighted mode	0.77
met-c-922	Concentration of small HDL particles	19273.0	Males and Females	S.HDL.P	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.76432219942624e-4	-0.0794942083708732	0.0211952272991466	5	FE IVW	1
met-c-922	Concentration of small HDL particles	19273.0	Males and Females	S.HDL.P	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	9.26522408644493e-4	-0.107833504155074	0.0325590395280076	5	FE IVW	1
met-c-922	Concentration of small HDL particles	19273.0	Males and Females	S.HDL.P	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.623251593660484	-0.0117173646389641	0.0238522759635096	5	FE IVW	1
met-c-950	Concentration of very large VLDL particles	18960.0	Males and Females	XL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0883173581397203	-0.0922766261825105	0.0453932562598667	7	Simple mode	0.74
met-c-950	Concentration of very large VLDL particles	18960.0	Males and Females	XL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	4.48827986547249e-4	-0.13932251922167901	0.0225011546420865	8	RE IVW	0.73
met-c-950	Concentration of very large VLDL particles	18960.0	Males and Females	XL.VLDL.P	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.200364825020511	-0.0753124214319912	0.0588142640405817	8	Simple median	0.73
prot-a-609	Contactin-5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0186259641023956	-0.0185147526884378	0.00786879551820751	2	FE IVW	1
prot-a-609	Contactin-5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	4.7665412226887494e-6	-0.0232171042610078	0.00507498851283399	2	FE IVW	1
prot-a-609	Contactin-5	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.43577755811664903	-0.0191397125166745	0.0245587719049921	2	FE IVW	1
ukb-b-16858	Cough on most days	112583.0	Males and Females	22502: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00146878859409434	-1.1600428515666399	0.364703833995622	3	FE IVW	1
ukb-b-16858	Cough on most days	112583.0	Males and Females	22502: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0230377077825479	-1.24969837298005	0.549847573105265	3	FE IVW	1
ukb-b-16858	Cough on most days	112583.0	Males and Females	22502: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.35794420783294795	0.22400268399496104	0.24366937984961498	3	FE IVW	1
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.7877261757705429	0.00350860686257047	0.0130303375458588	3	FE IVW	1
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	2.24100399752995e-31	0.0138943743891229	0.0011924440710011901	3	FE IVW	1
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.08446707672270799	-0.0373539037031937	0.0216502295239505	3	FE IVW	1
prot-a-706	Cystatin-8	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0408872518533808	0.0150385433111953	0.00735499226227792	2	FE IVW	1
prot-a-706	Cystatin-8	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.3558243699205099e-6	0.0231289737066907	0.00478722870633334	2	FE IVW	1
prot-a-706	Cystatin-8	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.20135345084286604	-0.022941549869808998	0.0179552786618326	2	FE IVW	1
prot-a-760	Cytohesin-4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00329354132893735	-0.0384464522713227	0.013081813639183	3	FE IVW	1
prot-a-760	Cytohesin-4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.17856413713701896	-0.0268834958153267	0.0199849176987632	3	FE IVW	1
prot-a-760	Cytohesin-4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0486067616149058	-0.0750703720569588	0.0380676588985223	3	FE IVW	1
prot-a-2486	DNA repair protein RAD51 homolog 4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.156633313340909	0.0181210608853309	0.012792970213126002	3	FE IVW	1
prot-a-2486	DNA repair protein RAD51 homolog 4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.048459442029872006	0.0301284227026966	0.015267907112183	3	FE IVW	1
prot-a-2486	DNA repair protein RAD51 homolog 4	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	7.929893888868531e-4	-0.0194440031830518	0.00579513221664074	3	FE IVW	1
ukb-b-4955	Dairy smoothie intake	64941.0	Males and Females	100230: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0884779565498303	-0.21781008919519398	0.127861712258082	3	FE IVW	1
ukb-b-4955	Dairy smoothie intake	64941.0	Males and Females	100230: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	1.65242764419849e-9	-0.268091469851206	0.0444689048009431	3	FE IVW	1
ukb-b-4955	Dairy smoothie intake	64941.0	Males and Females	100230: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.6288556953684871	-0.196966749450186	0.4075133980234171	3	FE IVW	1
met-a-618	Decanoylcarnitine	7766.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0499865240668821	0.0961644850017155	0.0490615281487039	3	FE IVW	1
met-a-618	Decanoylcarnitine	7766.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.9109219269549641	0.0108680092761233	0.0971435683621988	3	FE IVW	1
met-a-618	Decanoylcarnitine	7766.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.3568440101426299e-4	0.34101704079654904	0.0893672645127797	3	FE IVW	1
ebi-a-GCST004941	Dehydroepiandrosterone sulphate levels	9722.0	NA	NA	European	2017	Prins BP	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	6.29345077606491e-4	0.139660477045564	0.0408526203548042	4	FE IVW	1
