exposure.id	exposure	outcome	nsnp	effect_direction	used_instrument	exposure_cat	method	egger_intercept	egger_intercept_less_than_0.05	heterogeneity_Q_pval	heterogeneity_Q_pval_less_than_0.05	Fst	hazards	used_inst_code
prot-a-2205	Protocadherin beta-4	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02054968386853054	TRUE	0.4382812265423125	FALSE	97.93019577594453		
prot-a-149	Rho GTPase-activating protein 30	BCAC'17	5	negative	genome-wide	Proteins	Inverse variance weighted	0.01955681160715484	TRUE	0.5143312027718306	FALSE	64.92877318533793		
prot-a-2744	SLAM family member 7	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01856053550343681	TRUE	0.3850076735787717	FALSE	130.4280317215262		
prot-a-2820	Serine protease inhibitor Kazal-type 6	BCAC'17	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.148086907613914	FALSE	484.4694072877744	X	*
prot-a-2877	Serine/threonine-protein kinase 16	BCAC'17	4	negative	genome-wide	Proteins	Inverse variance weighted	-0.02194800350960128	TRUE	0.2857087953539802	FALSE	46.03806323454322		
prot-a-3109	Thiosulfate sulfurtransferase	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00105803800996618	TRUE	0.6907585657755385	FALSE	527.1197543652609		
prot-a-3076	Torsin-1A-interacting protein 1	BCAC'17	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.0105027507064189	TRUE	0.02713277640011107	TRUE	109.1942551914585	H	
prot-a-2959	Transferrin receptor protein 1	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.04992843618075754	TRUE	0.2420445342732306	FALSE	48.7581344954204		
prot-a-2951	Trefoil factor 1	BCAC'17	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02329425726046511	TRUE	0.06372054639009067	FALSE	42.13958191684817		
prot-a-2392	Trypsin-2	BCAC'17	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.03965961290581092	TRUE	60.58391411542109	X	*
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	BCAC'17	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2747	Urea transporter 2	BCAC'17	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01187108311014575	TRUE	0.05244186418184156	FALSE	147.094075808277		
prot-a-3197	Vascular endothelial growth factor A, isoform 121	BCAC'17	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1622	Vascular endothelial growth factor receptor 2	BCAC'17	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.00395049885214118	TRUE	0.3337560912208906	FALSE	158.2292146547896		*
prot-a-3214	Vitronectin	BCAC'17	1	positive	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3243	Xyloside xylosyltransferase 1	BCAC'17	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.3840285687308831	FALSE	68.7900629903723	X	*
prot-a-3258	Zinc fingers and homeoboxes protein 3	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03261262009440325	TRUE	0.08820267818753541	FALSE	38.45210883068818		
prot-b-71	fatty acid binding protein 4	BCAC'17	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0067309780958386	TRUE	0.9886718733172306	FALSE	36.77191193098646		
prot-b-55	growth differentiation factor 15	BCAC'17	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-b-38	interleukin 1 receptor like 1	BCAC'17	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.00962347478809638	TRUE	0.3086224010672299	FALSE	204.3529414085798		*
prot-a-2575	rRNA methyltransferase 3, mitochondrial	BCAC'17	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00321813191715753	TRUE	0.4728431250965613	FALSE	268.8010808261785		
ieu-a-1049	Iron	BCAC'17	3	overlaps null	NA	Other biomarkers	Inverse variance weighted	-0.01626465379549861	TRUE	0.1226220817475988	FALSE	250.5964248215289		*
ukb-a-11	Morning/evening person (chronotype)	BCAC'17	77	positive	NA	Sleep	Inverse variance weighted	0.00123570077166627	TRUE	2.261623408017488e-13	TRUE	45.4632905917941	H	*
ukb-a-13	Sleeplessness / insomnia	BCAC'17	26	overlaps null	NA	Sleep	Inverse variance weighted	0.01340026274281559	TRUE	0.1085310287211604	FALSE	39.43460993869475		*
ukb-a-14	Snoring	BCAC'17	20	positive	NA	Sleep	Inverse variance weighted	0.01290528868344526	TRUE	7.066016315157208e-15	TRUE	37.82819614300019	H	*
ukb-a-491	Medication for cholesterol  blood pressure or diabetes: Insulin	BCAC'17	7	overlaps null	NA	Drugs	Inverse variance weighted	0.02788947959144893	TRUE	2.5456225478610412e-15	TRUE	119.7214419137982	H	*
ukb-b-17616	Treatment/medication code: xalatan 0.005% eye drops	BCAC'17	5	overlaps null	NA	Drugs	Inverse variance weighted	-0.1021866044682442	FALSE	0.05516067619168386	FALSE	34.25167083332275	P	*
met-c-887	Cholesterol esters in large VLDL	BCAC'17	12	negative	NA	Lipids	Inverse variance weighted	-0.00171640759402729	TRUE	0.5979982883089735	FALSE	69.97993272180987		*
met-c-958	Concentration of chylomicrons and largest VLDL particles	BCAC'17	7	negative	NA	Lipids	Inverse variance weighted	0.00113806085897096	TRUE	0.386028003668357	FALSE	51.15597479065978		*
met-c-890	Concentration of large VLDL particles	BCAC'17	10	negative	NA	Lipids	Inverse variance weighted	-0.00194994782336379	TRUE	0.4199287044198096	FALSE	71.65232430338632		*
met-c-913	Concentration of medium VLDL particles	BCAC'17	14	negative	NA	Lipids	Inverse variance weighted	-0.00327827149886593	TRUE	0.32737790227242197	FALSE	68.54879385328462		*
met-c-922	Concentration of small HDL particles	BCAC'17	5	negative	NA	Lipids	Inverse variance weighted	-8.208301184642523e-4	TRUE	0.6787816348456246	FALSE	99.77354580307016		*
met-c-950	Concentration of very large VLDL particles	BCAC'17	8	negative	NA	Lipids	Inverse variance weighted	-0.00552360605213843	TRUE	0.3595690374644298	FALSE	61.85752287548454		*
met-c-900	Free cholesterol in medium HDL	BCAC'17	5	positive	NA	Lipids	Inverse variance weighted	0.00220954020342917	TRUE	0.4919777854332205	FALSE	76.6545636010931		*
met-c-911	Free cholesterol in medium VLDL	BCAC'17	12	negative	NA	Lipids	Inverse variance weighted	0.00211339745745359	TRUE	0.06760980610091803	FALSE	84.29699099777352		*
ukb-d-30760_irnt	HDL cholesterol	BCAC'17	245	positive	NA	Lipids	Inverse variance weighted	-0.0011200976375898	TRUE	5.566109045043459e-38	TRUE	187.5122044142874	H	*
met-c-914	Phospholipids in medium VLDL	BCAC'17	15	negative	NA	Lipids	Inverse variance weighted	6.080872683005587e-5	TRUE	0.1174508172882776	FALSE	74.26165521183952		*
met-c-864	Total cholesterol in HDL	BCAC'17	12	positive	NA	Lipids	Inverse variance weighted	0.00810028311425382	TRUE	0.2078378553990955	FALSE	89.64046760115828		*
met-c-886	Total cholesterol in large VLDL	BCAC'17	10	negative	NA	Lipids	Inverse variance weighted	2.391397333486868e-4	TRUE	0.4824152992270838	FALSE	73.86688913694599		*
met-c-909	Total cholesterol in medium VLDL	BCAC'17	15	negative	NA	Lipids	Inverse variance weighted	0.00146326744871475	TRUE	0.02072828222968092	TRUE	79.54302804071806	H	*
met-c-927	Total cholesterol in small VLDL	BCAC'17	16	overlaps null	NA	Lipids	Inverse variance weighted	0.00351475568977604	TRUE	0.04527150420577874	TRUE	74.10953558607433	H	*
met-c-889	Total lipids in large VLDL	BCAC'17	9	negative	NA	Lipids	Inverse variance weighted	-0.00757378087828532	TRUE	0.4095869141165079	FALSE	66.92067826658416		*
met-c-912	Total lipids in medium VLDL	BCAC'17	12	negative	NA	Lipids	Inverse variance weighted	-0.0058434839241002	TRUE	0.3909463557882379	FALSE	75.16556497787158		*
met-c-945	Total lipids in very large HDL	BCAC'17	13	positive	NA	Lipids	Inverse variance weighted	0.00242947201557238	TRUE	0.5289848942627584	FALSE	115.1596956433831		*
met-c-923	Triglycerides in small HDL	BCAC'17	11	negative	NA	Lipids	Inverse variance weighted	-0.00716603797178127	TRUE	0.3063557184557254	FALSE	77.97410997797596		*
prot-a-550	Carbohydrate sulfotransferase 11	BCAC'17	2	positive	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-3000	Transmembrane protein 132C	BCAC'17	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-643	Carboxypeptidase A4	BCAC'17	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	-0.05901970774984168	FALSE	0.2311958001157917	FALSE	591.1351558561936	P	*
prot-a-1369	Haptoglobin	BCAC'17	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.01295986874326339	TRUE	0.0585891020648897	FALSE	482.217905852921		*
prot-a-1317	Hemoglobin subunit zeta	BCAC'17	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	0.6595120285360712	FALSE	884.8993072768711	X	*
prot-a-1540	Interleukin-6 receptor subunit alpha	BCAC'17	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	0.6255674858849432	FALSE	989.5306723163704	X	*
prot-a-1541	Interleukin-6 receptor subunit alpha	BCAC'17	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	0.627509577890757	FALSE	981.1672375346844	X	*
prot-a-2824	Kunitz-type protease inhibitor 2	BCAC'17	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.00901722937577314	TRUE	0.6696001680882021	FALSE	690.2075805126892		*
prot-a-1074	Low affinity immunoglobulin gamma Fc region receptor II-a	BCAC'17	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	-0.00571863950211658	TRUE	0.8124254197107879	FALSE	668.1132018787407		*
prot-a-2493	Retinoic acid receptor responder protein 1	BCAC'17	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	0.2934851067709261	FALSE	1274.866339814657	X	*
prot-a-2291	Secretory phospholipase A2 receptor	BCAC'17	1	overlaps null	cis_5e-08_r2=0.001	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
ieu-a-974	Body mass index	ER+	36	negative	NA	Antrophometric	Inverse variance weighted	0.01230586906910649	TRUE	3.318948452471072e-8	TRUE	66.36686575025207	H	*
ieu-a-835	Body mass index	ER+	66	negative	NA	Antrophometric	Inverse variance weighted	0.0018468359434693	TRUE	1.964355083154982e-8	TRUE	67.65371993763944	H	*
ieu-a-1096	Childhood obesity	ER+	4	negative	NA	Antrophometric	Inverse variance weighted	-0.05397818368932362	FALSE	0.00361626680570553	TRUE	44.00134729502689	HP	*
ukb-b-4650	Comparative body size at age 10	ER+	204	negative	NA	Antrophometric	Inverse variance weighted	0.00410580409160088	TRUE	2.096736878148098e-36	TRUE	77.83073651180398	H	*
ieu-a-85	Extreme body mass index	ER+	7	negative	NA	Antrophometric	Inverse variance weighted	0.00942195696045084	TRUE	7.371289449922734e-4	TRUE	53.57550086757505	H	*
ieu-a-1034	Height	ER+	4	overlaps null	NA	Antrophometric	Inverse variance weighted	0.3438645527498804	FALSE	1.906636885674253e-6	TRUE	37.49891398653065	HP	*
ieu-a-89	Height	ER+	346	positive	NA	Antrophometric	Inverse variance weighted	-0.00220474415340807	TRUE	1.116749501910022e-43	TRUE	86.90408816518514	H	*
ieu-a-49	Hip circumference	ER+	49	negative	NA	Antrophometric	Inverse variance weighted	0.01383220568355559	TRUE	1.360545386890323e-31	TRUE	56.07180215037555	H	*
ieu-a-99	Hip circumference	ER+	3	negative	NA	Antrophometric	Inverse variance weighted	0.1832629184489168	FALSE	1.37729291370007e-4	TRUE	40.36456285099892	HP	*
ieu-a-101	Hip circumference	ER+	5	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.1515436732709261	FALSE	2.429416684770908e-9	TRUE	35.36050888908887	HP	*
ieu-a-55	Hip circumference	ER+	67	positive	NA	Antrophometric	Inverse variance weighted	-0.00451467757983074	TRUE	5.799937100361112e-25	TRUE	58.57073045201012	H	*
ukb-b-19921	Impedance of whole body	ER+	484	positive	NA	Antrophometric	Inverse variance weighted	-0.00294523467746021	TRUE	3.168168609574859e-149	TRUE	75.04420301116643	H	*
ieu-a-91	Obesity class 2	ER+	10	negative	NA	Antrophometric	Inverse variance weighted	0.0233191510009192	TRUE	1.230912951320978e-6	TRUE	63.36806688163625	H	*
ieu-a-93	Overweight	ER+	14	negative	NA	Antrophometric	Inverse variance weighted	0.02406411552511078	TRUE	4.028758172151668e-7	TRUE	61.85058082585157	H	*
ukb-a-195	Sitting height	ER+	406	overlaps null	NA	Antrophometric	Inverse variance weighted	-8.939565677698318e-4	TRUE	8.0138193431899e-88	TRUE	99.55995896363888	H	*
ieu-a-69	Waist circumference	ER+	20	overlaps null	NA	Antrophometric	Inverse variance weighted	0.03221447323054419	TRUE	5.007681895100257e-7	TRUE	53.9236292238469	H	*
ieu-a-75	Waist-to-hip ratio	ER+	20	negative	NA	Antrophometric	Inverse variance weighted	0.00748242682282845	TRUE	1.538702933409255e-11	TRUE	54.80419522127672	H	*
ukb-b-12039	Weight	ER+	444	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00298939165645188	TRUE	1.281401686074939e-62	TRUE	74.21150286156032	H	*
ieu-a-107	Weight	ER+	10	overlaps null	NA	Antrophometric	Inverse variance weighted	0.07188781115824945	FALSE	2.211179785803655e-20	TRUE	53.56167295850256	HP	*
ukb-b-14540	Whole body water mass	ER+	505	overlaps null	NA	Antrophometric	Inverse variance weighted	4.514648614310738e-4	TRUE	3.446312398842235e-63	TRUE	91.09462965536964	H	*
ukb-b-2346	Duration of moderate activity	ER+	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.00226410224544789	TRUE	0.00396768716788617	TRUE	31.81627167357332	H	*
ukb-b-8865	Time spent doing light physical activity	ER+	3	overlaps null	NA	Physical activity	Inverse variance weighted	6.733408646195109e-4	TRUE	0.9917812272904876	FALSE	31.71548099669313		*
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	ER+	3	overlaps null	NA	Physical activity	Inverse variance weighted	0.01301196963941822	TRUE	0.6167871584161976	FALSE	39.63119445602797		*
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	ER+	7	overlaps null	NA	Physical activity	Inverse variance weighted	0.02791206041175862	TRUE	1.882835644504347e-12	TRUE	32.16090231670491	H	*
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	ER+	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.02817914567366627	TRUE	0.09575151195076502	FALSE	38.25328166832433		*
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	ER+	5	overlaps null	NA	Physical activity	Inverse variance weighted	0.04525494450305308	TRUE	0.0638773114815398	FALSE	33.8842292644038		*
ukb-b-1004	Added milk to espresso	ER+	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1296969096367046	FALSE	0.09953953099395908	FALSE	33.16808477137128	P	*
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	ER+	10	positive	NA	Diet and supplements	Inverse variance weighted	0.05281785674338589	FALSE	4.574676835032875e-17	TRUE	40.29065313473235	HP	*
ukb-b-4955	Dairy smoothie intake	ER+	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.01903340857338594	TRUE	0.9723389207641876	FALSE	36.57996659926752		*
ukb-b-16576	Dried fruit intake	ER+	40	negative	NA	Diet and supplements	Inverse variance weighted	0.00463460445357297	TRUE	1.244150929917485e-9	TRUE	41.92758508620368	H	*
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	ER+	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1211866390310776	FALSE	3.86439802497478e-7	TRUE	41.46340107427631	HP	*
ukb-d-1418_1	Milk type used: Full cream	ER+	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.0321583395837107	TRUE	1.036873131818654e-5	TRUE	38.18099202796796	H	*
ukb-d-1418_3	Milk type used: Skimmed	ER+	3	negative	NA	Diet and supplements	Inverse variance weighted	0.06467004582978295	FALSE	0.00315223831602773	TRUE	47.73182550284761	HP	*
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	ER+	5	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.01501340806729799	TRUE	0.05255444595559214	FALSE	268.428453916858		*
ukb-b-6500	Pancake intake	ER+	4	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1436645437397002	FALSE	0.4423778856665293	FALSE	37.20141355132668	P	*
ukb-b-8006	Poultry intake	ER+	7	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.08146445885376881	FALSE	1.494253256178625e-4	TRUE	32.55411711928235	HP	*
ukb-b-11189	Type of special diet followed: Gluten-free	ER+	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.00154226687459104	TRUE	0.9790671560281368	FALSE	79.85451212258388		*
ukb-b-15555	Unsalted peanuts intake	ER+	5	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.02218799068259049	TRUE	0.1093417952415008	FALSE	32.90703299372142		*
ukb-b-17422	Age at menopause (last menstrual period)	ER+	102	positive	NA	Reproductive	Inverse variance weighted	-0.00239185248758119	TRUE	1.958781603197012e-28	TRUE	87.62585682262186	H	*
ukb-b-4564	Age last used hormone-replacement therapy (HRT)	ER+	4	overlaps null	NA	Reproductive	Inverse variance weighted	-0.04207887064832175	TRUE	5.537779268161777e-4	TRUE	39.42712396175803	H	*
ukb-b-6445	Ever had hysterectomy (womb removed)	ER+	3	overlaps null	NA	Reproductive	Inverse variance weighted	0.2211472187672869	FALSE	2.368652450033502e-11	TRUE	34.01845041178955	HP	*
ukb-b-18541	Ever used hormone-replacement therapy (HRT)	ER+	6	overlaps null	NA	Reproductive	Inverse variance weighted	-0.01569553677557258	TRUE	2.381621071731342e-6	TRUE	64.72525380269813	H	*
ukb-a-316	Had menopause	ER+	7	overlaps null	NA	Reproductive	Inverse variance weighted	0.02613831803225943	TRUE	1.756141659029114e-8	TRUE	56.53409747288422	H	*
ukb-b-1209	Number of live births	ER+	10	overlaps null	NA	Reproductive	Inverse variance weighted	0.02418156975508239	TRUE	4.049159343928659e-4	TRUE	39.62699726887085	H	*
ukb-a-30	Average weekly fortified wine intake	ER+	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	0.22723768372086461	FALSE	31.05356674235239	X	*
ukb-b-1707	Average weekly spirits intake	ER+	3	overlaps null	NA	Alcohol	Inverse variance weighted	-0.08266509533734975	FALSE	4.564774376201047e-9	TRUE	38.45534914839114	HP	*
ukb-d-20406	Ever addicted to alcohol	ER+	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	0.540537204372514	FALSE	36.38942648245982	X	*
ukb-b-4801	Number of unsuccessful stop-smoking attempts	ER+	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.1092810183856474	FALSE	4.552166157787782e-5	TRUE	35.42741736850068	HP	*
ukb-d-22506_114	Tobacco smoking: Never smoked	ER+	3	negative	NA	Smoking	Inverse variance weighted	0.2185681104183868	FALSE	0.03678448078127074	TRUE	34.5129291148215	HP	*
met-a-558	1-arachidonoylglycerophosphocholine*	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00190274359767638	TRUE	0.9794147109676612	FALSE	168.3342605450486		*
met-a-427	2-hydroxyisobutyrate	ER+	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	0.5387480090800699	FALSE	30.63909625736022	X	*
met-a-500	3-dehydrocarnitine*	ER+	3	negative	NA	Metabolites	Inverse variance weighted	-0.02631251839489909	TRUE	0.2192931931888649	FALSE	61.43325754993746		*
met-a-362	Betaine	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.01333760331073276	TRUE	0.6374899957080399	FALSE	68.90566696191642		*
met-a-618	Decanoylcarnitine	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.0083667852027667	TRUE	0.4196888619279105	FALSE	133.5197499487647		*
met-a-573	Isobutyrylcarnitine	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00339258724563134	TRUE	0.6827467428696079	FALSE	107.6438278663202		*
met-a-652	Isovalerylcarnitine	ER+	3	negative	NA	Metabolites	Inverse variance weighted	0.1625933129540304	FALSE	0.02970144901181861	TRUE	125.413833564483	HP	*
met-a-615	Octanoylcarnitine	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00212536539422401	TRUE	0.4283735644607181	FALSE	179.6339723838852		*
met-a-501	Pyroglutamine*	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00207431768546074	TRUE	0.8489986232776274	FALSE	63.98832360292518		*
met-a-316	Uridine	ER+	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00485938414628044	TRUE	0.7481213747215248	FALSE	42.95377459213933		*
met-a-485	X-02269	ER+	2	positive	NA	Metabolites	Inverse variance weighted	NA	NA	0.7964336918599085	FALSE	47.5504847174692	X	*
met-a-505	X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide	ER+	4	overlaps null	NA	Metabolites	Inverse variance weighted	-0.01860337458205683	TRUE	0.8138180428609001	FALSE	83.60876876910294		*
